id,tweet,label,length
train_yoruba_02536,"""omo yoruba ni mi ooooo swagger. ijebu lomo ##url",Normal,49
train_yoruba_02537,àáfà alágánnà lèyí ẹ̀jẹ̀ ti ta sí i lọ́pọlọ ọ̀rọ rẹ̀ ò bá ti ayé mú gbankọgbì ìbéèrè mi nìyí kí ló ya àáfà tó mọ kéwú dé góńgó ń wèrè,Abuse,133
train_yoruba_02538,"""@username ti eleyi ba je mentor e, aye e ti baje o.""",Abuse,53
train_yoruba_02539,"""@username olodo rabata oju eja lo man je 😂😂😂""",Abuse,46
train_yoruba_02540,"""@username awon eleyi o stand up kankan o. won sun gbalaja ni!""",Normal,63
train_yoruba_02541,we should never forget that àgbájọwọ́ la fi ń sọ̀yà àjòjì ọwọ́ kan kò gbẹ́rù dórí ọ̀rẹ́ jọ̀rẹ̀ẹ́ ló ń jẹ́ ìwá jọ̀wà gbogbo wa ni eégúnjọbí gbogbo wa la ni ẹ̀rọayélujára bí ajere the web is for everyone,Normal,201
train_yoruba_02542,"""today will be your day mr. @username ✌🏾insha allah, osun na ma lule bi ekiti state. #osundecides2022 ##url",Abuse,107
train_yoruba_02543,ẹwà èdè yoruba   can you form a sentence with these words   apáarm àpàa wasteful person àpáa scar  yoruba yorubatradition culture soedeyoruba,Normal,141
train_yoruba_02544,àwọn ìgbà òmíràn wà tí ó jẹ́ wípé orúkọ tó ma ba ọmọ náà lọ́kàn jẹ̀ẹ́ ni wọ́n ma fún wọn orúkọ bíi pálí ajá àti àwọn orúkọ ẹranko òmíràn àwọn àbíkú ọmọ ma ń dójú ti olóògùn nítorí pé kò sí oye ipa tí olóògùn lè sà wọn ma pàpà kú gbẹ̀yìn ni,Abuse,239
train_yoruba_02545,E ti lule.,Abuse,10
train_yoruba_02546,"""@username òdè alákorí...eranko lásán lásán. òkú òbò""",Abuse,53
train_yoruba_02547,"""olori buruku ni awon eleyi oh.  wonti fa gum yo ##url",Abuse,54
train_yoruba_02548,ọjọ́ ìyá ẹkùn ti di alẹ́ ó ti di ògbó ọjọ́ ikú ti ń súnmọ́ ó wọ ìlú wá láti wá dágbére fún ọmọ rẹ̀ èèyàn,Normal,104
train_yoruba_02549,olorun nikan lo n funni ni oláwealth olorun nikan lon funni ni olàfortune olorun nikan lon funni ni òlaposterity kabiesi olorun only god can give somebody wealth only god give somebody fortune and only god bestow a worthy posterity,Normal,231
train_yoruba_02550,òkú ń sunkún òkú akáṣọlérí ń sunkún ara wọn esinoro yoruba,Normal,58
train_yoruba_02551,"""how do you expect a drop out to understand colonialism and imperialism.. omo ale jatijati #securethetribe""",Abuse,107
train_yoruba_02552,"""osimore polling unit , ward 8 osimore ijebu ode . ogun state . 1:40 pm #ogunstate2019 #ogundecides ##url",Normal,105
train_yoruba_02553,"""@username special man, e ni lule baba gidi""",Normal,44
train_yoruba_02554,yorùbá proverb ajá ilé ò mọdẹ́ ṣe  translation a domesticated dog does not know how to hunt  lesson pampering,Normal,109
train_yoruba_02555,"""tanla takus alatarodo ti oun gbe in amuloko.. omo ale jati jati ##url",Abuse,70
train_yoruba_02556,no be lie kìnnìún loba ẹranko no be lie ẹyin mú jobe lọ,Normal,55
train_yoruba_02557,àìsanra tó ajá ológìnní kì í ṣe ti àìjẹun kánú bíran rẹ̀ ṣe mọ ni  cats relative smallness to dogs isnt for want,Normal,112
train_yoruba_02558,"""oloriburuku ni gbogbo yin #fakelove #tiwa #tiwasavagevideo #tiwasavage #tiwasavageleakedtape #endsarsmemorial falz dj switch sega #viral #trending #trend #naija #tiktok #tiktokviral ##url",Abuse,188
train_yoruba_02559,ọmọ tó túnra ẹ̀ kọ́ ọmọ tó níwà ẹ̀tọ́ ọmọlúàbí bí sùúrù ìmoore ìbọ̀wọ̀ ìteríba ìyẹn ọmọ onínúure olódodo,Normal,106
train_yoruba_02560,"""@username babalaku baba e. oloshi! let it be free and tell those useless friends of yours not to come and be stabbing women in their faces with beer bottles and see if that your satanic party will get 100 votes. omo ale jatijati""",Abuse,230
train_yoruba_02561,iṣẹ takuntakun ti wọn gbe ṣe lai nọọni oniruuru ipenija ẹdun ọkan ati ilakaka wọn fun aṣeyọri gbogbo laarin kaakiri agbaye ojú mi rí tóó àwọn ìyàwó kìí ṣiṣẹ́ ọkọ àtàwa ọmọọ̀dọ̀ laláṣekú lórílẹ̀èdè oman wef,Normal,205
train_yoruba_02562,"""oluwa lo nile sugbon mc lo n gbowo ile ah ema wo obote ofe fi owo mompha we dangote ah oluwa lo’n sho yan awon girls gan o fe wo koste eyan no manners talo l’oba werey ti oh ni palace. @username """,Abuse,197
train_yoruba_02563,ẹni tó ńbẹ̀rù àti ṣubú àti dìde á nira fún un whoever is scared of falling will find it tough to rise be bullish take calculated risks nothing ventured nothing gained,Normal,166
train_yoruba_02564,"""robert huth olofo elenu blade 🤓 ##url",Abuse,38
train_yoruba_02565,"""@username omo ale jati jati, ni irandiran e""",Abuse,45
train_yoruba_02566,"""it will not be better for you and the pereira, eyin olofo meji""",Abuse,64
train_yoruba_02567,"""@username omo irankiran, you’ve been spotted. awon molebi baba e ni omo ale.""",Abuse,78
train_yoruba_02568,ẹ̀rínkẹ́rìnín ni asínwín ń rín ìdìkudì ni wèrè ń di ẹrùu tirẹ̀ ìwọ làkáṣègbé  máa rẹ́rìnínkẹ́rìnín ìwọ tàmẹ̀dù máa dìdìkudì ẹrù kiri   ewì òkè yìí jẹ́ àpẹẹrẹ irú ewì alohùn wo  a oríkì b èṣù pípè d ọfọ̀  ibeere yorubaewi,Abuse,220
train_yoruba_02569,"""@username awon oloriburuku team.. always disappointing when it matters most ...""",Abuse,81
train_yoruba_02570,"""54. ejinrin - loofi ogunmude founded ejinrin around 1619  55. eputu lekki - ogunfayo  56. orimedu ibeju/lekki - ladejobi left ife to okegun then crossed the lekki lagoon.  57. akodo - oyemade ogidigan  58. offin - liyangu of ife.  59. ibonwon - soginna from ijebu ode. ##url",Normal,275
train_yoruba_02571,"""fendi, lv and christian dior and you cannot pay your service charge? olofo ni o! #tsmwseries""",Abuse,94
train_yoruba_02572,"""iku fepa alapata o kingbe gbogbo omo eranko toti da loro nko....""",Normal,66
train_yoruba_02573,"""baba oshi baba agbaya ni baba wa obasanjo  @username ##url",Abuse,59
train_yoruba_02574,ọdọọdún ni àjọ̀dún alágẹmọ ní ìjẹ̀bú gbogbo ọmọ ìjẹ̀bú nílé lókó ló sì ma ń wá ṣe ọdún náà,Normal,90
train_yoruba_02575,"""@username ""omo ale ti oma fi owo osi ju we ile baba e"".""",Abuse,57
train_yoruba_02576,"""@username papa awọn olofo""",Abuse,27
train_yoruba_02577,àbá o ní ọgbọ́n kan jọ̀wọ́ má rìí mọ́lẹ̀ màá rọ̀ọ́ kí o dìmọ́ pàpàkókó má jẹ̀ẹ́ ó lọ ó lè jẹ́ iṣẹ́ àtọ̀run yàn rẹ nùun,Normal,119
train_yoruba_02578,"""@username omo i enjoy tonight with ofada sauce, any other news olofo.""",Abuse,71
train_yoruba_02579,"""olori buruku somebody ni e se! ##url",Abuse,37
train_yoruba_02580,"""11:11: orí ẹ̀yin tó layé ti dàrú.""",Hate,35
train_yoruba_02581,afin domi ẹ káre àmọ́ àfín nìkan kọ́ ni ẹni òòṣà,Normal,48
train_yoruba_02582,àbá mẹ́ta fún ọmọ orílẹ̀èdèe nàìjíríà lóríi bí a ti lè bọ́ lóko ẹrúu fulani darandaran àti ọ̀nà tí a lè tọ̀ fi yege,Normal,115
train_yoruba_02583,"""online lawa, olè soro, shungbo toba mu iya eh""",Abuse,47
train_yoruba_02584,"""oloriburuku ni poverty. ##url",Abuse,30
train_yoruba_02585,"""eleribu ni gbo yoruba producer and marketer with fake trailer. eleshin oba ko, aja oba ni""",Hate,91
train_yoruba_02586,"EKO o ni baje o o. Thank you, Sir.",Normal,34
train_yoruba_02587,"""ani afofungbemu ní yín, ẹ si ni inú a n ro kan kan. ọ̀pọ̀lọpọ̀ yin o si ni ọpọlọ kan, gbogbo ọpọlọ to ye ke ma fi ronú ni àwọn baba n la baba yin ti fi jagun biafra. mi o ri yin bawo, nigba ti o jẹ wípé ẹ kuku tẹ́lẹ̀ ojukwu bi afoju, ohin si gbe yin handicap. were ##url",Hate,271
train_yoruba_02588,"""omo alare the concert! coming up live in ijebu ode on the second day of ileya/big sallah promises to be all round fun 💃💃💃💃 do not miss it for anything!!! #omoalaretheconcert2019 #omoalaretheconcert #omoijebualare #omoalare #omoijebu #ijebupeople #ijebumua #ijebulekki #ijebuu ##url",Normal,282
train_yoruba_02589,"""😂 😂 😂 omo ale jati jati. landlord’s daughter? ##url",Abuse,52
train_yoruba_02590,"""olofo l'on bínú ologo""",Normal,23
train_yoruba_02591,"""ọmọ álè ní ájá yi!🤣😂😂 which planet is this bingo from?🤣🙄🙄🤔 @username ##url",Abuse,75
train_yoruba_02592,ẹranko tó bá ṣiyèméjì lọde ńpait is the indecisive animal that gets killed by the hunter yorubaproverb,Normal,102
train_yoruba_02593,"""god bless the man behind your smile and you get 7 boyfriends, werey fefi oko kan pà èyé 🦅 méjé😅😅 sodiki ##url",Abuse,110
train_yoruba_02594,yunfa ló gba àwọn ọ̀darànmọràn fúlàní lálejò lókè ọya aareonakakanfo àfọ̀njá ló pè wọ́n wá sí ilẹ̀ káàárọ̀oòjíire àmọ́ báwo ló ṣe ṣẹlẹ̀ ganan  itanfulani darandaran yoruba nigeria,Hate,179
train_yoruba_02595,"""11 straight win in epl or so, 1st game and loss in ucl ""ojo gbogbo ni ti ""ole"" ojo kan ni tolohun"" ....ask your yoruba friend to interpret 😂😂😂 #munpsg ##url",Normal,157
train_yoruba_02596,"""olofo loun binu ologo @username 🙌🏾 ##url",Normal,41
train_yoruba_02597,"""@username 80% wo ni, àbí eleyi yà werey ni 😂😂😂😂""",Abuse,49
train_yoruba_02598,"""eri re ti daru.  shey ode bi iwo lo pe wa. ##url",Abuse,49
train_yoruba_02599,"""kini gbogbo eleyi bayi ntori oloun!!! ##url",Normal,44
train_yoruba_02600,ṣeun kútì ọmọ aníkúlápò kí ló ń ṣẹlẹ̀ má dáwọn lóhùn o jàre jẹgúdújẹrá ni wọ́n owó gbogbo wa lọ́fi ń yáta,Abuse,106
train_yoruba_02601,"""bi werey bi asinwin ni bobo joe yi ma attract😭#younetflix""",Abuse,59
train_yoruba_02602,"""this adojutini club omo ale spain oshi..😂""",Abuse,43
train_yoruba_02603,ọlọ́gbọ́n nií fi ọ̀ràn elòmíràn kọ́gbọ́n òmùgọ̀ á fi tirẹ̀ kọ́gbọ́n a wise person learns from others experience fo,Normal,114
train_yoruba_02604,àṣà ìkíni jẹ́ ọ̀kan nínú awọ́n àṣà yorùbá tí ó ṣe pàtàkì àmọ́ ní ayé òní ọ̀pọ̀lọpọ̀ ọmọ yorùbá ni kò kàakún ṣé àṣà yi ní ànfààní kankan ẹ bá wa dási,Normal,148
train_yoruba_02605,"""adape ole ni omo nfewo, ibaje di ewa lo nmu obinrin lu eti, kosi ohun to nje orekunrin ati ore binrin ju yiyan ara eni lale lo. ekola kuro leko eko okola ewe lo ko. say no to boyfriend and girlfriend ❌🙀  can you read yoruba very well?""",Normal,236
train_yoruba_02606,"""tí àlàrò bàní kò dà fun liverpool  àlàlè à sò wipé no 😭😭.. eleribu team ##url",Hate,78
train_yoruba_02607,"""gboyega oyetola lulẹ̀, inec kéde ademola adeleke gẹ́gẹ́ bíi ẹni tó mókè nínú ìbò gómìnà l‘osun:  apc lulè ##url",Hate,112
train_yoruba_02608,"""@username bat ja lulẹ ni osun a - àgbàdo p - plus c - cassava  pride goes before befall. ##url",Hate,95
train_yoruba_02609,hmmm olubobotiribo awo enu hmmm enu mi ma koba mi o mbe nu eni na laa fi ko meeje yorùbá ló sọ bẹ́ẹ̀,Normal,101
train_yoruba_02610,tí ẹ bá ṣàkíyèsí ẹ̀ ẹ̀ ó rí i pé ọ̀pọ̀lọpọ̀ àwọn orúkọ ẹranko ní èdè gẹ̀ẹ́sì kìí ṣe èdè gẹ̀ẹ́sì rárá,Normal,100
train_yoruba_02611,bí ó ti wun ni là ń ṣe ìmàle ẹni bó wun lèmọ́mù á fẹlẹ́dẹ̀ jẹ sààrì,Hate,67
train_yoruba_02612,hrw abálájọ tí àwọn èèyàn wa fi ní nírà ẹ máà pé o léèyàn kò sí olùgbèjà ọmọ òrukàn nígbà tí kò ti lè jagun ṣẹ́gun kí ló tún kù kí ni ń ó wa ṣe tani ń ó ro tèmi fún,Normal,164
train_yoruba_02613,"""osinwin pdp supporter shine which eyes pdp ti lule ni osun state jare... ##url",Hate,79
train_yoruba_02614,"""yoruba proverb says and i quote ‘ile ti nba ntoro omo ale na o ti dagba ni’   i just hope they allow a disciplinary father like the president disciplined their already outgrown omo ale.  ire o! god bless you @username ##url",Abuse,224
train_yoruba_02615,"""@username nah idiot your stupid papa be for giving birth to oloriburuku like you. ko ni da fun baba e""",Abuse,103
train_yoruba_02616,"""@username iya e,baba e,ponri pongba iyalaya baba e ni fool,ko ni ye e,omo ale jati jati""",Abuse,89
train_yoruba_02617,God forbid you become the governor of Lagos. aja ibo eranko,Abuse,59
train_yoruba_02618,"""unveiling!!! the biggest #obidatti rally in ijebu land.  ijebu-ode 100,000 man march....   saturday, november 26th, 2022. 9:00am  muster point 1: dipo dina stadium, ijebu-ode   muster point 2: imowo round about, ijebu-ode ##url",Normal,228
train_yoruba_02619,ẹ̀wà àti ọ̀pọ̀lọpọ̀ epo ni ti òrìṣà ìbejì akùkọ ni ti èṣù ọlá ìlú ni ti ọbàtálá a ẹmu b ìgbín d ajá,Normal,99
train_yoruba_02620,"""ancient and standing at lantoro, abeokuta.  this is alhaji adenekan’s dawotola (ajanaku ò ko rìkíshí) house, iyana abule-oloni, lantoro.  architecture doesn't need to be of medieval age to be ancient!  credit: abiodun lasile. ##url",Normal,232
train_yoruba_02621,èyí kò mú ará ifẹ̀ di mùsùlùmí rárá ṣùgbọ́n kàyéfì ni ó jẹ́ fún wọn,Normal,71
train_yoruba_02622,wọ́n sì lé ọ̀pọ̀ àwọn ẹ̀mí èṣù jáde wọ́n sì fi òróró kún ọ̀pọ̀ àwọn tí ara wọ́n ṣe aláìda wọ́n sì mú wọn láradá,Normal,112
train_yoruba_02623,"""ori e ti daru ##url",Abuse,20
train_yoruba_02624,ẹni tí kò mọ bí ẹgbẹ́ rẹ̀ ṣe là á sá àsákú whoever unduly bothers about his or her peers relative successes will hustle himself or herself to death compare yourself to no one stay in your lane,Normal,192
train_yoruba_02625,"""thank you super eagles, south africans can start booking their flights, ki won ma ko gbogbo oshi wan lo si bi ti wan ti wa, ipinle radarada. #ngarsa""",Abuse,150
train_yoruba_02626,mo ní arábìnrin ǹjẹ́ ó dáa kí o máa ṣe irú kiní yẹn lójú aròbó ọwọ́ọ̀ rẹ̀ yìí,Normal,77
train_yoruba_02627,"""imole ati egbe pdp ma lule ni osun ni ojo saturday 😆😆😆😆""",Hate,57
train_yoruba_02628,nigeria yi ti gbogbo wa ni ko ma gbo do baje e je ka sowopo ka fi imo sokan gbe ke mii gbe ko ni babe eyin omo iya mi,Normal,117
train_yoruba_02629,"""buhari,sanwo olu and other stupid leaders you people will know no peace as long as you breath. eyin oloriburuku  #endsars  #endbadgoveranceinnigeria  #lekkitollgate""",Hate,166
train_yoruba_02630,"""werey po gan ni aiye yi sha ##url",Abuse,34
train_yoruba_02631,pasuma vs saheed osupa whos winning early stages in life albums recognition choices orobokibo computer the man confidence stainless shuffle solo fuji boogie master blaster fuji fadisco fuji demonstration,Normal,203
train_yoruba_02632,ijọ́ wo ni ìlú yìí á dọ́tun kò sẹ́ni mọ̀ ní pàtó ọlọ́run nìkan ló yé ló mọ̀,Normal,75
train_yoruba_02633,à ń gé wọn níka wọ́n tún ń bọ òrùka kí la ó ti ṣe tàwọn bòròró tí ń dá ẹ̀mí ọmọ nàìjíríà légbodò yìí sí,Hate,103
train_yoruba_02634,ọmọ àlè ní í fi ọwọ́ òsì júwe ilé bàbá ẹ̀ speakyoruba learnyoruba language inyoruba yoruba,Abuse,90
train_yoruba_02635,"""ole ole ole! ole ole ole! ole! ole!  olajide adeniji chicago university ruben abati supreme court chicago state university amoda sangodele tinubu atiku reno south east atiku tunde bakare ##url",Abuse,193
train_yoruba_02636,àwọn ìjẹ̀bú ní bí wọ́n ṣe ń ya èèyàn yàtọ̀ sí ará wọn ẹni àkọ́kọ́ tí wọ́n kò mọ̀ lágbájá ẹni ìkejì tí wọ́n kò mọ̀ tàmẹ̀dù ẹni ẹ̀kẹ́ta tí wọ́n kò mọ̀ lákáṣègbé ní ìgbà míràn wọ́n ma ń lo gbogbo ẹ̀ pọ̀ nínú gbólóhùn kan náà,Normal,221
train_yoruba_02637,"""(6) go and take your bath, obun. (7) go and do your assignment, olodo. (8) you better wake up, oloorun iya. (9) yago lona funmi joor, arindin. (10) iwo ni moun pe......aditi. (11) where are you coming from, onirin kunrin? (12) stop writing on the wall, baseje!""",Abuse,262
train_yoruba_02638,"""olofo lon binu ologo ✅ laycon💡  irawo agbaye  #bbnaijalockdown ##url",Abuse,69
train_yoruba_02639,"""eranko ni awon eja alaran yi sha.  titus, titanus abi ki ni won pe ara won. #bbnaija ##url",Abuse,91
train_yoruba_02640,"""oni common sense 😩..... ordinary governorship election olule🙆 #osundecides #davido ##url",Abuse,89
train_yoruba_02641,fi dá lójú lànà pé òpó àwọn òṣìṣẹ́ lo dúró wámú wamu lati gba onídùúró ẹ jọ̀wọ́ ẹ báwa bèrè lọ́wọ́ ooo ṣe wọn tí dá silẹ lọgba ẹ̀wọ̀n àbí ó tún di ọjọ aje ni,Normal,157
train_yoruba_02642,"""army that hasn't finished fighting boko-haram after all these years want to come and intimidate peaceful protesters.   shame!!   ekoranu ati oshi danu  #endsars jor!!!""",Abuse,169
train_yoruba_02643,ẹranko ìlú òyìnbó gan njayé tí ò sí fún ọmọ ènìà ní àmọ́ ó dàbí pé ìyà ti mọ́nra bí bẹ́ẹ̀ kọ́ ó yẹ káriwo pọ̀ jù báyìí lọ,Abuse,121
train_yoruba_02644,ẹ gbóhùn ẹnu mi ẹgbẹ́ mo dé mò ń re igbó ọ̀dájú o ènìà tó ní ìyá ó padà lẹ́yìn mi ẹni ó bá ní baba ni ó máa kálọ ọdẹ ń re igbó ọ̀dájú o ẹ dẹ tí ẹ gbóhùn ẹnu mi níjọ́ tí ojú bá pọ́njú adìẹ ń jẹ̀fun ara wọn,Normal,204
train_yoruba_02645,maṣe ranti awọn ti o ti kọja tabi gbero atijọ kiyesi i emi nṣe ohun titun nisisiyi ni yio ma jade o ko ye o wò o emi o ṣeto ọna kan li aginju ati odo ninu aginju aísáyà,Normal,168
train_yoruba_02646,"""@username and you are busy been mislead to the brt lane by gps. ""intelligent òlòdò""!""",Abuse,86
train_yoruba_02647,"""ole gidi jagudapaali ni mr naanu ##url",Abuse,39
train_yoruba_02648,"""@username baba oshi baba werey  baba agbaya jati jati  baba oloriburuku baba opuro  god prolongs your life maybe u will change from your evil ways but u refused and still continues to behave with bitterness , jealousy and hatred and at what age exactly?""",Abuse,255
train_yoruba_02649,"""manu management and media team phones go dey ring like werey bayii 😂😂 omo elomi onisun …  staff imi mati gbe ronaldo sepe bayii😂😂""",Abuse,131
train_yoruba_02650,nígbà tẹ fi ogún ọdún pilẹ̀ wèrè ọdún mélo lẹfẹ́ fi bugi jẹ o,Abuse,61
train_yoruba_02651,"""shebi if your brother or sister was killed at the lekki toll gate this is what you’d be saying abi, awon olori buruku oshi. ko de ni dafun iyala iya yin ##url",Abuse,159
train_yoruba_02652,"""omo ale ma ni tracy zille abi kini won pe oruko re.""",Abuse,53
train_yoruba_02653,àgàn á fọwọ́ ṣosùn fi pa ọmọ lára the barren shall deep hand in camwood and will rub on her child,Normal,98
train_yoruba_02654,"""@username aunty ode mo ni ko gbenu oshi e dake olori gbeske olodo rabata oshi🙄""",Abuse,80
train_yoruba_02655,"""àbi orí daddy é búrú ní ? ##url",Abuse,32
train_yoruba_02656,ọrọ̀ owó ajé ni ọ̀kan gbòógì ọ̀darànmọràn tí ó dá ìṣòro tí ó wà nílẹ̀ yìí sílẹ̀ àwọn aṣebi olubi àti aríjẹ nídìí mọ̀dàrú tí ó di ipò ilé ayé mú ò náání àlàáfíà ara àti ìgbé ayé tó lẹ́tikẹ fún ọmọ aráyé ìfẹ́ ara wọn nìkan ni wọ́n mọ́ ayé ń rí rúdurùdu,Abuse,250
train_yoruba_02657,"""come walk in the light so ye may prosper.  seyi makinde bobo chicago oyetola adedapo abiodun eleyi #osundecides2022 #osundecide2022 #osunforadeleke #imoleosun #imolelokan  #portable ##url",Normal,188
train_yoruba_02658,"""@username somewhere right now, one headmistress is doing strong head that they will do their inter-house sport amidst this corona case. that 10naira they want to save into their pocket will not let them see road clearly. àwọn èèyàn ibi, olójú kòkòrò.""",Abuse,252
train_yoruba_02659,ọmọ ọba ìlú ni ajénifújà jẹ́ kí ogun tó kó ìlú wọn tí ó rán baba rẹ lọ sọ̀run tí ó sì sọ dí ẹrú kí ó tó gba ibẹ̀ dé oko àárù ó rí àǹfààní láti de ipò baba rẹ̀ ní ìgbàtí ó yá ǹjẹ́ ajénifújà padà dé orí àpèrè baba rẹ,Normal,214
train_yoruba_02660,ẹ̀sín alátọ̀sí kò sí lọ́wọ́ òkóbó,Hate,33
train_yoruba_02661,Oloribuku u want to use endsars agitators against their kinsman as ur Obi used religion to divide the Lagos. Stop this nonsense....,Abuse,131
train_yoruba_02662,ǹjẹ́ o mọ irú ẹni tí àwọn tó wà nínú àwòrán yìí ń ṣe ǹjẹ́ o ti rí irú àpò tí àwọn ènìyàn wọ̀nyí gbé lọ́wọ́ rí o mọ àwọn tó ni ilédì ️ òṣùgbó ni wọ́n ògbóni sì ni ará ìjẹ̀bú ń pè ní òṣùgbó️⃣,Normal,189
train_yoruba_02663,werey ni bobo moyes yen same here tired of oooṣé ní arò àbí apá òsì,Abuse,67
train_yoruba_02664,"""@username arindin agba…i b political party? ori yin ti yi ni camp yi yen..drug dealer gbogbo..egbe payan payan. egbe olodo. egbe madaru. egbe gbewiri..oloshi ara ee sho ti lo gba post ti wan fe fun e🤡🤣""",Hate,203
train_yoruba_02665,"""awon omo ui pelu sokoto buruku   wo sokoto eleyi biti 'iya bose oni kanfu'""",Abuse,76
train_yoruba_02666,bí ẹlẹ́sìn ìgbàlódé bá máa wí wọ́n á ní bí a bá ti ẹ̀ mọ ọlọ́run a ò kín fi ìyìn fún un ẹ dákun kíni ìtumọ̀ ìyìn,Hate,112
train_yoruba_02667,You exercised your right but deprived others of theirs. Ko ni da fun e,Abuse,70
train_yoruba_02668,so obo di litmus paper oluwa kuroju,Abuse,35
train_yoruba_02669,Olofoooo,Abuse,8
train_yoruba_02670,ọba ló ni ọ̀páàṣẹ àmọ́ iṣẹ́ wà lára ọ̀pá ìtilẹ̀ wọ̀nyí,Normal,54
train_yoruba_02671,"""wọn burú ju ejò/ajé ọtta lo ##url",Abuse,34
train_yoruba_02672,"""@username ahhhh!!! this one na olofo  gbogbo generation werey è loma fi ori gba epe""",Abuse,85
train_yoruba_02673,"""@username as in you don see them finish 😂 😂 😂 àwọn olofo""",Abuse,58
train_yoruba_02674,ẹlẹ́yàmẹ̀yà ò dáa nínú ọ̀rọ̀ òṣèlú rárá bá á bá fẹ́ móhun tó dáa bọ̀ níbẹ̀ èmi kì í ṣe íbò haúsá ni mí èétijẹ́ tọ́mo yorùbá yóò máa ṣèjọba lórí wa ẹ jẹ́ á pàyẹn tì ìbá dára ká forí ìkookò ṣọ̀ọ́dun   asayanewi atelewo yorubabooks yoruba,Normal,235
train_yoruba_02675,"""leemaooooooo eranko ni elomi sha ##url",Abuse,39
train_yoruba_02676,ẹ kú ọjọ́ mẹta ẹ sì kú ayẹyẹ ìgbéyàwó ẹ̀yìn ìyàwó ò ní mẹní o èkuru kì í yàgàn ọmọ alálùbáríkà lolódùmarè yóò fún un yín o,Normal,122
train_yoruba_02677,"""public presentation of hallmarks of labour book 11 featuring professor ibrahim gambari; professor bolaji akinyemi; dr ogbonnaya onu and professor joseph irukwu authored by chief patricia otuedon-arawore held at nigerian institute of international affairs, victoria island, lagos ##url",Normal,285
train_yoruba_02678,"""england calls up bukayo saka on independence day.  omoale buruku ni awon england.""",Hate,83
train_yoruba_02679,a kì í fura sí ẹni tí a ńbá rìn ẹni tí a bá ńfura sí a kì í bá irú wọn rìn do not be suspicious of those you asso,Normal,113
train_yoruba_02680,"""ozo will do gentleman in the name of bòlò till they penis nengi. ode oshi""",Abuse,75
train_yoruba_02681,"""@username èpè nlà níí wọ́n sẹ fún àwọn ọmọ pétérù giringori alias lienus obi. èlèyì kọ́jà àf'ẹnù sọ 😢😷""",Normal,104
train_yoruba_02682,"""my friend staying with me happens to be a chelsea fan. he just told me that “olowo gba iyawo olé”""",Normal,99
train_yoruba_02683,"""oloriburuku ni gbogbo awon politicians wa  #endswat #endsars #endpolicebrutalityinnigeria""",Abuse,91
train_yoruba_02684,ẹni tí kò bá lè ṣe bí aláàárù lóyìngbò kò lè ṣe bí adégbọrọ̀ lọ́jà ọba whoever is not willing to be a hired hand in a local market cannot hope to become a wealthy merchant in a major one be willing to start with what you have right where you are,Normal,245
train_yoruba_02685,"""@username i'm really sorry, in yorubaland we respect our elders, since you have chosen this path of disgrace: òpònù àgbàlagbà ní yín, àgbà tí kò tòle nìyin. you're not even ashamed of agreeing to play a second fiddle to a convicted drug pusher, buruji kashamu 'cos of àtẹ́nujẹ. àgbà òfò.""",Abuse,289
train_yoruba_02686,"""@username the people he claims to be in the same profession with 😭😭😭 oloriburuku jati jati""",Abuse,92
train_yoruba_02687,ẹ kú ajálẹ́ o ẹ mọ́ dákun ẹ bá ni pín ìpolongo yìí kárí ìdánilẹ́kọ̀ọ́ orí ẹ̀rọ ayélukára bí ajere ọlọ́sẹ̀ méjì tí ó dá fìrìgbagbòó lóríi bí a ti ṣe ń lo àwọn igbàgede ẹ̀rọ alátagbà àwùjọ fi ṣe ìgbélárugẹ èdè abínibí,Normal,215
train_yoruba_02688,"""omo iyemi ijebu alare @username ##url",Normal,38
train_yoruba_02689,Oyinbo MIT. Afi casted na. Omo ale.,Abuse,35
train_yoruba_02690,ǹ jẹ́ tí gbọ́sọ pé ẹṣin inú ìwé lásánlàsàn ni yín ṣé lòótọ́ ni òkóbó ni yín bankwars yoruba,Abuse,91
train_yoruba_02691,"""weyrey ni gbogbo won nah awon eleribu ##url",Abuse,44
train_yoruba_02692,"""woni o sigh document meji, mi o mo nkan na o, ouni mo se fe bi e ..smh, patriot isonu awon olofo""",Abuse,98
train_yoruba_02693,happy international womens day to every girl and woman and all persons that identify as female in the world a ku odun iya iya ni wura iyebiyeojo ti iya bakuni dingi eni womi,Normal,173
train_yoruba_02694,"""sheikh abdul fathai arowolo of majlisu shabab li ulamahu society warned osun priestess, yeye adesikemi olokun omolara olatunji that the emir of ilorin, dr. ibrahim sulu-gambari, sent them to convey the warning against her practising her religion.  cc: @username ##url",Normal,268
train_yoruba_02695,agbẹ́jẹ́ gbà wọ́n là á ní kí á pa á ní pánsá,Normal,44
train_yoruba_02696,"""olorun oba nla, olorun eledumare.... eleyi dun mi o oluwa... peteru  😭💔 ##url",Normal,78
train_yoruba_02697,"""ori e ti daru for including naira ##url",Abuse,40
train_yoruba_02698,"""weyrey re ooo😂😂😂 ani kale eniyan ló odeh eleyi felo korin. oyinbo wonyi self . ##url",Abuse,85
train_yoruba_02699,mo kí yín kú ewu o mó báyín dúpẹ́ lọ́wọ́ ẹlẹ́dàá yín tó kó yín yọ nínú wàhálà ọlọ́pàá o,Normal,87
